State,city_state,County,DMA,Year,population
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2014,120803
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2013,119938
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2012,119985
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2011,118760
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2010,117794
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2009,117180
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2008,116260
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2007,116149
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2006,115734
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2005,115572
 TX,"Abilene, TX",TAYLOR,Abilene-Sweetwater,2004,115305
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2014,557894
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2013,556880
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2012,554888
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2011,551723
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2010,547092
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2009,529219
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2008,523240
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2007,517162
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2006,508486
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2005,497543
 NM,"Albuquerque, NM",BERNALILLO,Albuquerque-Santa Fe,2004,486319
 TX,"Amarillo, TX",POTTER,Amarillo,2014,197786
 TX,"Amarillo, TX",POTTER,Amarillo,2013,196746
 TX,"Amarillo, TX",POTTER,Amarillo,2012,195754
 TX,"Amarillo, TX",POTTER,Amarillo,2011,193972
 TX,"Amarillo, TX",POTTER,Amarillo,2010,191335
 TX,"Amarillo, TX",POTTER,Amarillo,2009,189392
 TX,"Amarillo, TX",POTTER,Amarillo,2008,187068
 TX,"Amarillo, TX",POTTER,Amarillo,2007,185580
 TX,"Amarillo, TX",POTTER,Amarillo,2006,184323
 TX,"Amarillo, TX",POTTER,Amarillo,2005,182300
 TX,"Amarillo, TX",POTTER,Amarillo,2004,180091
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2014,300357
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2013,301537
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2012,298613
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2011,296333
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2010,293405
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2009,286174
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2008,280471
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2007,278504
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2006,279935
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2005,276863
 AK,"Anchorage, AK",ANCHORAGE,Anchorage,2004,274852
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2014,119526
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2013,119840
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2012,118951
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2011,117205
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2010,116215
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2009,114983
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2008,113812
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2007,112163
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2006,110247
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2005,107836
 GA,"Athens-Clarke County, GA",Athens-Clarke,ATLANTA (GA),2004,108043
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2014,0
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2013,0
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2012,443775
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2011,431740
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2010,422817
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2009,540922
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2008,537385
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2007,519569
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2006,498208
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2005,483108
 GA,"Atlanta, GA",FULTON,ATLANTA (GA),2004,468839
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2014,188205
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2013,186155
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2012,183715
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2011,182205
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2010,180869
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2009,179652
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2008,176539
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2007,171180
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2006,168088
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2005,166321
 AL,"Huntsville, AL",MADISON,Huntsville-Decatur,2004,164570
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2014,196526
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2013,196496
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2012,197156
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2011,195828
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2010,196222
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2009,194343
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2008,193949
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2007,192069
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2006,192029
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2005,191753
 GA,"Augusta Richmond County, GA",Augusta Richmond County,Augusta,2004,192890
 TX,"Austin, TX",TRAVIS,Austin,2014,912713
 TX,"Austin, TX",TRAVIS,Austin,2013,886406
 TX,"Austin, TX",TRAVIS,Austin,2012,865184
 TX,"Austin, TX",TRAVIS,Austin,2011,839168
 TX,"Austin, TX",TRAVIS,Austin,2010,815974
 TX,"Austin, TX",TRAVIS,Austin,2009,786386
 TX,"Austin, TX",TRAVIS,Austin,2008,767201
 TX,"Austin, TX",TRAVIS,Austin,2007,749120
 TX,"Austin, TX",TRAVIS,Austin,2006,730729
 TX,"Austin, TX",TRAVIS,Austin,2005,708293
 TX,"Austin, TX",TRAVIS,Austin,2004,696384
 TX,"Round Rock, TX",WILLIAMSON,Austin,2014,108621
 TX,"Round Rock, TX",WILLIAMSON,Austin,2013,107755
 TX,"Round Rock, TX",WILLIAMSON,Austin,2012,106615
 TX,"Round Rock, TX",WILLIAMSON,Austin,2011,105418
 TX,"Round Rock, TX",WILLIAMSON,Austin,2010,104087
 TX,"Round Rock, TX",WILLIAMSON,Austin,2009,105424
 TX,"Round Rock, TX",WILLIAMSON,Austin,2008,101920
 TX,"Round Rock, TX",WILLIAMSON,Austin,2007,94271
 TX,"Round Rock, TX",WILLIAMSON,Austin,2006,89580
 TX,"Round Rock, TX",WILLIAMSON,Austin,2005,83679
 TX,"Round Rock, TX",WILLIAMSON,Austin,2004,79446
 CA,"Bakersfield, CA",KERN,Bakersfield,2014,368694
 CA,"Bakersfield, CA",KERN,Bakersfield,2013,363956
 CA,"Bakersfield, CA",KERN,Bakersfield,2012,358106
 CA,"Bakersfield, CA",KERN,Bakersfield,2011,353581
 CA,"Bakersfield, CA",KERN,Bakersfield,2010,348930
 CA,"Bakersfield, CA",KERN,Bakersfield,2009,324463
 CA,"Bakersfield, CA",KERN,Bakersfield,2008,318701
 CA,"Bakersfield, CA",KERN,Bakersfield,2007,312454
 CA,"Bakersfield, CA",KERN,Bakersfield,2006,303082
 CA,"Bakersfield, CA",KERN,Bakersfield,2005,291553
 CA,"Bakersfield, CA",KERN,Bakersfield,2004,279717
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2014,623711
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2013,623215
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2012,622705
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2011,620792
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2010,621180
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2009,637418
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2008,638091
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2007,640150
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2006,640961
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2005,640064
 MD,"Baltimore, MD",BALTIMORE CITY,Baltimore,2004,641004
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2014,229007
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2013,229422
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2012,229997
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2011,228958
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2010,229602
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2009,225388
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2008,224983
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2007,226683
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2006,229947
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2005,221997
 LA,"Baton Rouge, LA",EAST BATON ROUGE,Baton Rouge,2004,223988
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2014,117595
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2013,117962
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2012,116904
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2011,117814
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2010,117371
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2009,110110
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2008,109962
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2007,109654
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2006,108376
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2005,111110
 TX,"Beaumont, TX",JEFFERSON,Beaumont-Port Arthur,2004,111750
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2014,335245
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2013,335228
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2012,331645
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2011,328844
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2010,325503
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2009,340338
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2008,337152
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2007,335491
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2006,334830
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2005,337121
 CA,"Santa Ana, CA",ORANGE,Los Angeles,2004,339319
 MT,"Billings, MT",YELLOWSTONE,Billings,2014,108889
 MT,"Billings, MT",YELLOWSTONE,Billings,2013,108953
 MT,"Billings, MT",YELLOWSTONE,Billings,2012,107102
 MT,"Billings, MT",YELLOWSTONE,Billings,2011,105603
 MT,"Billings, MT",YELLOWSTONE,Billings,2010,104539
 MT,"Billings, MT",YELLOWSTONE,Billings,2009,105845
 MT,"Billings, MT",YELLOWSTONE,Billings,2008,103959
 MT,"Billings, MT",YELLOWSTONE,Billings,2007,101798
 MT,"Billings, MT",YELLOWSTONE,Billings,2006,100185
 MT,"Billings, MT",YELLOWSTONE,Billings,2005,98656
 MT,"Billings, MT",YELLOWSTONE,Billings,2004,96894
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2014,212082
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2013,211841
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2012,211217
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2011,211915
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2010,212026
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2009,230131
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2008,230228
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2007,230618
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2006,231368
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2005,232137
 AL,"Birmingham, AL",JEFFERSON,Birmingham,2004,233540
 ID,"Boise City, ID",Boise City,Boise,2014,216991
 ID,"Boise City, ID",Boise City,Boise,2013,214177
 ID,"Boise City, ID",Boise City,Boise,2012,212254
 ID,"Boise City, ID",Boise City,Boise,2011,209267
 ID,"Boise City, ID",Boise City,Boise,2010,206355
 ID,"Boise City, ID",Boise City,Boise,2009,205707
 ID,"Boise City, ID",Boise City,Boise,2008,204778
 ID,"Boise City, ID",Boise City,Boise,2007,202566
 ID,"Boise City, ID",Boise City,Boise,2006,200228
 ID,"Boise City, ID",Boise City,Boise,2005,200163
 ID,"Boise City, ID",Boise City,Boise,2004,199125
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2014,660278
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2013,651710
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2012,642031
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2011,630286
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2010,620623
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2009,645169
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2008,636748
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2007,622748
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2006,612192
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2005,609690
 MA,"Boston, MA",SUFFOLK,Boston-Manchester,2004,607367
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2014,109700
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2013,107705
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2012,106048
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2011,105743
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2010,104979
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2009,108771
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2008,107881
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2007,106238
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2006,104462
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2005,103812
 MA,"Cambridge, MA",MIDDLESEX,Boston-Manchester,2004,103248
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2014,110235
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2013,109653
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2012,108573
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2011,107562
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2010,106686
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2009,104390
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2008,103165
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2007,102748
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2006,102393
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2005,102702
 MA,"Lowell, MA",MIDDLESEX,Boston-Manchester,2004,103359
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2014,110298
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2013,110208
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2012,110175
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2011,109807
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2010,109611
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2009,109279
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2008,109011
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2007,108903
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2006,109088
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2005,109017
 NH,"Manchester, NH",HILLSBOROUGH,Boston-Manchester,2004,108652
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2014,184211
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2013,183121
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2012,182426
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2011,182372
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2010,181849
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2009,182882
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2008,182596
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2007,175521
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2006,175862
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2005,175094
 MA,"Worcester, MA",WORCESTER,Boston-Manchester,2004,174419
 NY,"Buffalo, NY",ERIE,Buffalo,2014,259259
 NY,"Buffalo, NY",ERIE,Buffalo,2013,259753
 NY,"Buffalo, NY",ERIE,Buffalo,2012,259947
 NY,"Buffalo, NY",ERIE,Buffalo,2011,260541
 NY,"Buffalo, NY",ERIE,Buffalo,2010,261220
 NY,"Buffalo, NY",ERIE,Buffalo,2009,270240
 NY,"Buffalo, NY",ERIE,Buffalo,2008,271220
 NY,"Buffalo, NY",ERIE,Buffalo,2007,272492
 NY,"Buffalo, NY",ERIE,Buffalo,2006,274740
 NY,"Buffalo, NY",ERIE,Buffalo,2005,277998
 NY,"Buffalo, NY",ERIE,Buffalo,2004,281757
 PA,"Erie, PA",ERIE,Buffalo,2014,100055
 PA,"Erie, PA",ERIE,Buffalo,2013,100733
 PA,"Erie, PA",ERIE,Buffalo,2012,101433
 PA,"Erie, PA",ERIE,Buffalo,2011,101630
 PA,"Erie, PA",ERIE,Buffalo,2010,101787
 PA,"Erie, PA",ERIE,Buffalo,2009,103571
 PA,"Erie, PA",ERIE,Buffalo,2008,103815
 PA,"Erie, PA",ERIE,Buffalo,2007,103736
 PA,"Erie, PA",ERIE,Buffalo,2006,103863
 PA,"Erie, PA",ERIE,Buffalo,2005,102617
 PA,"Erie, PA",ERIE,Buffalo,2004,102757
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2014,99015
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2013,99810
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2012,100469
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2011,101393
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2010,102209
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2009,111475
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2008,112857
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2007,114449
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2006,115821
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2005,117271
 MI,"Flint, MI",GENESEE,Flint-Saginaw-Bay City,2004,118596
 LA,"New Orleans, LA",ORLEANS,New Orleans,2014,384360
 LA,"New Orleans, LA",ORLEANS,New Orleans,2013,378921
 LA,"New Orleans, LA",ORLEANS,New Orleans,2012,370011
 LA,"New Orleans, LA",ORLEANS,New Orleans,2011,360779
 LA,"New Orleans, LA",ORLEANS,New Orleans,2010,347900
 LA,"New Orleans, LA",ORLEANS,New Orleans,2009,354850
 LA,"New Orleans, LA",ORLEANS,New Orleans,2008,336644
 LA,"New Orleans, LA",ORLEANS,New Orleans,2007,288113
 LA,"New Orleans, LA",ORLEANS,New Orleans,2006,208548
 LA,"New Orleans, LA",ORLEANS,New Orleans,2005,455188
 LA,"New Orleans, LA",ORLEANS,New Orleans,2004,461915
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2014,129304
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2013,128413
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2012,128129
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2011,127870
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2010,126597
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2009,127764
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2008,127202
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2007,126132
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2006,124717
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2005,123965
 IA,"Cedar Rapids, IA",LINN,Cedar Rapids-Waterloo-Iowa City-Dubuque,2004,122932
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2014,116899
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2013,117040
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2012,117323
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2011,117160
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2010,116578
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2009,118033
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2008,117456
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2007,117090
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2006,116476
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2005,115652
 IL,"Springfield, IL",SANGAMON,Champaign-Springfield-Decatur,2004,114874
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2014,129829
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2013,127560
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2012,125413
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2011,123036
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2010,120589
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2009,115638
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2008,113511
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2007,111682
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2006,111055
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2005,109786
 SC,"Charleston, SC",CHARLESTON,Charleston (SC),2004,108110
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2014,809402
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2013,793480
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2012,774707
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2011,756102
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2010,738678
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2009,704422
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2008,687971
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2007,669690
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2006,652202
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2005,631160
 NC,"Charlotte, NC",MECKLENBURG,Charlotte,2004,614446
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2014,273905
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2013,269219
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2012,265709
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2011,262431
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2010,259152
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2009,254001
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2008,250939
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2007,247789
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2006,244653
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2005,242009
 NE,"Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2004,239417
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2014,174943
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2013,175123
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2012,173872
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2011,172075
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2010,170655
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2009,171350
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2008,170819
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2007,169847
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2006,168293
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2005,165927
 TN,"Chattanooga, TN",HAMILTON,Chattanooga,2004,164077
 IL,"Aurora, IL",DUPAGE,Chicago,2014,200543
 IL,"Aurora, IL",DUPAGE,Chicago,2013,200117
 IL,"Aurora, IL",DUPAGE,Chicago,2012,199826
 IL,"Aurora, IL",DUPAGE,Chicago,2011,199292
 IL,"Aurora, IL",DUPAGE,Chicago,2010,198190
 IL,"Aurora, IL",DUPAGE,Chicago,2009,172950
 IL,"Aurora, IL",DUPAGE,Chicago,2008,170765
 IL,"Aurora, IL",DUPAGE,Chicago,2007,169010
 IL,"Aurora, IL",DUPAGE,Chicago,2006,167372
 IL,"Aurora, IL",DUPAGE,Chicago,2005,165787
 IL,"Aurora, IL",DUPAGE,Chicago,2004,164750
 IL,"Chicago, IL",COOK,Chicago,2014,2723436
 IL,"Chicago, IL",COOK,Chicago,2013,2722236
 IL,"Chicago, IL",COOK,Chicago,2012,2715521
 IL,"Chicago, IL",COOK,Chicago,2011,2705909
 IL,"Chicago, IL",COOK,Chicago,2010,2697650
 IL,"Chicago, IL",COOK,Chicago,2009,2851268
 IL,"Chicago, IL",COOK,Chicago,2008,2830026
 IL,"Chicago, IL",COOK,Chicago,2007,2811035
 IL,"Chicago, IL",COOK,Chicago,2006,2806391
 IL,"Chicago, IL",COOK,Chicago,2005,2824584
 IL,"Chicago, IL",COOK,Chicago,2004,2848996
 IL,"Elgin, IL",KANE,Chicago,2014,111164
 IL,"Elgin, IL",KANE,Chicago,2013,110246
 IL,"Elgin, IL",KANE,Chicago,2012,109753
 IL,"Elgin, IL",KANE,Chicago,2011,109252
